corpus	file	width	height	preset	quality	method	zen_bytes	lib_bytes	ratio
cid22	1938351.png	512	512	Photo	25	6	5078	4992	1.017228
cid22	21169144185_3f7977cb5a_o.png	512	512	Photo	25	6	15804	15858	0.996595
cid22	225284.png	512	512	Photo	25	6	28640	29454	0.972364
cid22	2471234.png	512	512	Photo	25	6	4608	4448	1.035971
cid22	262780.png	512	512	Photo	25	6	13530	13554	0.998229
cid22	3004909.png	512	512	Photo	25	6	12084	12168	0.993097
cid22	3363331.png	512	512	Photo	25	6	10420	10462	0.995985
cid22	3623285.png	512	512	Photo	25	6	9658	9496	1.017060
cid22	45258.png	512	512	Photo	25	6	9488	9156	1.036260
cid22	5212582.png	512	512	Photo	25	6	2586	2478	1.043584
cid22	60003.png	512	512	Photo	25	6	10004	9928	1.007655
cid22	7062197.png	512	512	Photo	25	6	12344	12206	1.011306
cid22	7394483.png	512	512	Photo	25	6	6812	6668	1.021596
cid22	EPICA Delta D Plot.png	512	512	Photo	25	6	10938	10960	0.997993
cid22	klepas-Gentle-giants-of-the-sea-3.png	512	512	Photo	25	6	12876	13124	0.981103
cid22	pexels-photo-1933873.png	512	512	Photo	25	6	11754	11846	0.992234
cid22	pexels-photo-3193731.png	512	512	Photo	25	6	12192	12254	0.994940
cid22	pexels-photo-4354221.png	512	512	Photo	25	6	13918	13788	1.009428
cid22	pexels-photo-7078290.png	512	512	Photo	25	6	14206	14620	0.971683
cid22	1001682.png	512	512	Photo	50	0	26884	42476	0.632922
cid22	1129482.png	512	512	Photo	50	0	8328	10366	0.803396
cid22	1287145.png	512	512	Photo	50	0	21204	31212	0.679354
cid22	1454804.png	512	512	Photo	50	0	10052	10054	0.999801
cid22	1570264.png	512	512	Photo	50	0	45178	42478	1.063562
cid22	162511.png	512	512	Photo	50	0	52990	53972	0.981805
cid22	1938351.png	512	512	Photo	50	0	9910	11370	0.871592
cid22	21169144185_3f7977cb5a_o.png	512	512	Photo	50	0	28970	30736	0.942543
cid22	225284.png	512	512	Photo	50	0	52044	54572	0.953676
cid22	2471234.png	512	512	Photo	50	0	7166	7432	0.964209
cid22	262780.png	512	512	Photo	50	0	26114	27742	0.941316
cid22	3004909.png	512	512	Photo	50	0	23838	26096	0.913473
cid22	3363331.png	512	512	Photo	50	0	21462	24864	0.863176
cid22	3623285.png	512	512	Photo	50	0	20026	22096	0.906318
cid22	45258.png	512	512	Photo	50	0	18578	21368	0.869431
cid22	5212582.png	512	512	Photo	50	0	4036	3904	1.033811
cid22	60003.png	512	512	Photo	50	0	20284	24056	0.843199
cid22	7062197.png	512	512	Photo	50	0	24670	25552	0.965482
cid22	7394483.png	512	512	Photo	50	0	13902	15512	0.896209
cid22	EPICA Delta D Plot.png	512	512	Photo	50	0	21804	22288	0.978284
cid22	klepas-Gentle-giants-of-the-sea-3.png	512	512	Photo	50	0	23308	25550	0.912250
cid22	pexels-photo-1933873.png	512	512	Photo	50	0	24700	27592	0.895187
cid22	pexels-photo-3193731.png	512	512	Photo	50	0	24006	28414	0.844865
cid22	pexels-photo-4354221.png	512	512	Photo	50	0	26710	29948	0.891879
